,COMPANY_ID,predicted_refund_risk,recommended_collateral_pct
30669,605d24c15ce2e000225f1d2e,0.9958788,0.5
30670,605d287f8dbddf14054261ab,0.41321775,0.5
30671,605d28b18a125d18e4112061,0.36048037,0.1
30672,605d340cc5579f350e0f8e34,0.0709193,0.1
30673,605d4043583fb03e5672d5f9,0.13362469,0.1
30674,605d41c79bdae338e81aa70d,0.1216674,0.1
30676,605d4d0d8dbddf223f425e4f,0.3556303,0.1
30677,605d50443fbbb339c4b300d7,0.12255068,0.1
30678,605d52ea12a16743a51fa006,0.62910944,0.5
30679,605d5672f93217528711b692,0.33749673,0.1
30680,605d57a890769644942a058a,0.20529845,0.1
30681,605d5a43893c3f409fab17d5,0.9546358,0.5
30682,605d5e7b08db3649292d9deb,0.09115944,0.1
30683,605d7435dcb15500206e255d,0.123188205,0.1
30684,605d77bfd8a0265f7ff08e0c,0.5523972,0.25
30685,605d77d66321c06500384209,0.2892328,0.1
30686,605d97d29bc74c2a59cb4f78,0.8387625,0.5
30688,605de20a2bc7540767cd2f8c,0.38047543,0.1
30689,605de843f422700028145572,0.31772557,0.1
30692,605df2e22b2391143c9d7e47,0.4963782,0.2
30693,605df4f3eb24810620131e3a,0.09271431,0.1
30694,605e000be4ad710021cf1c64,0.16239949,0.1
30696,605e09407c3bb10e15a0e06d,0.65097517,0.5
30697,605e0f28ec352c1470654e21,0.29306772,0.1
30698,605e18437c3bb113e4a0e3d3,0.3336946,0.1
30699,605e188bf422701429145404,0.2464066,0.1
30700,605e1994d16fed00209eaea3,0.6495358,0.4
30701,605e1d4d60ae471e434d7d23,0.13821726,0.1
30702,605e1e5e0141970020a68f70,0.12128945,0.1
30704,605e228fc2da9d1ba065d26a,0.5804644,0.30000000000000004
30707,605e28abbbdffe0020d2fad8,0.46218216,0.15000000000000002
30708,605e31387ca42c069ccafbc4,0.7228765,0.5
30709,605e32588294a821dc0cafb2,0.19094346,0.1
30710,605e32fa8794c315172569a5,0.55235535,0.25
30711,605e348f59064b27b3364ba0,0.34786648,0.1
30713,605e3d03ab1ff312aee13aeb,0.48715413,0.5
30715,605e48088794c31be82569bd,0.30639586,0.1
30717,605e5e6130dbf51b3fac361f,0.3503283,0.1
30718,605e6058275249306d494fee,0.5159811,0.2
30719,605e6435812d3733b0c44f42,0.68671894,0.4
30720,605e70566c6b170021d42c49,0.11059513,0.1
30721,605e7074f7452600221cf782,0.6695488,0.5
30722,605e76e530dbf5231dac3759,0.14977147,0.1
30725,605e8151bac4000f6f54fbbd,0.69287896,0.5
30726,605e83974e6b5f2a6c8cc526,0.9759655,0.5
30727,605e8d33a232ac0e17417203,0.32853407,0.1
30728,605e9f3c466eb40738215c20,0.33878243,0.1
30729,605eade8d1c9c100281247af,0.49577716,0.2
30730,605efcca4e02ab7422b38589,0.19008708,0.1
30731,605efd1edbba0e71ffe0a96d,0.38219172,0.1
30733,605f24a8ef53c20029087e96,0.27554503,0.1
30734,605f3a8815efd8002879362b,0.44221988,0.5
30736,605f54e5345be500296d9f6b,0.3064391,0.1
30737,605f558ba0894e00297f10dd,0.8690468,0.5
30741,605f693716fd280021efb705,0.7560916,0.5
30742,605f75371fc4da00281aa02e,0.5909256,0.30000000000000004
30743,605f7723a819351a9ff32093,0.48269236,0.2
30744,605f799646fde207a3553532,0.2027758,0.1
30746,605f8007f9e86f00200f46fe,0.12486138,0.1
30747,605f80308db3ae0021d13901,0.12301837,0.1
30748,605f8093eab00a00275b1fc9,0.4335837,0.5
30749,605f96b0a5c75930070be3f6,0.15660088,0.1
30750,605f9a0c71e05f141575e209,0.82371724,0.5
30751,605f9db11fc4da0e591a9fe5,0.116126694,0.1
30752,605fa29d464ac10d5f72082b,0.20526658,0.1
30753,605fac47bd6a6d001f7c39b7,0.08920802,0.1
30754,605fb0e2f5dea300214b4f78,0.47346646,0.5
30755,605fb23f8e263c06cf7d0e67,0.29361132,0.1
30757,605fc008a6c22441b8299f3c,0.5323284,0.25
30758,605fc309e634600022ce2770,0.28101072,0.1
30759,605fc94346fde224a25534e7,0.1442962,0.1
30760,605fcddcd0bae516873d01aa,0.10290448,0.1
30762,605fce7492581741ede4a70f,0.10625677,0.1
30763,605fd51794d9b21acddb167a,0.07952608,0.1
30764,605fd63e0813f14aaa3ad90f,0.12501994,0.1
30766,605fe333ad3fa34250891ae2,0.25885743,0.1
30767,605fe43adbba0e4b73e0aba1,0.5302298,0.25
30768,605fe61aa6c2244e53299d70,0.5476482,0.25
30769,605fe76749975317573cca3f,0.28021362,0.1
30770,605fec0794d9b22206db16fa,0.06729211,0.1
30772,605ff33272a7e616a276edc7,0.53889966,0.25
30773,606000cad196760029110cea,0.4588422,0.15000000000000002
30774,6060067d217e05001fbe6c17,0.2620214,0.1
30775,6060116e43deb02cecf7a84e,0.6617149,0.5
30776,606017440813f15f643adc7f,0.5089014,0.2
30777,6060178a0813f160f03adb39,0.1454589,0.1
30778,6060819e163f0b00292932de,0.80539525,0.5
30779,6060964409d71b0eb54e9ab8,0.73742944,0.45
30780,6060a9705be23d07a99e1ec8,0.095156446,0.1
30781,6060aa2f2e76280029cb20b8,0.92039144,0.5
30783,6060b3d09082ab085d4dc40a,0.1942073,0.1
30784,6060ce19fb785b28a860c8f6,0.19368224,0.1
30785,6060d339dd6cd3080bcf74e4,0.14009114,0.1
30786,6060d97b6987100029458673,0.491393,0.2
30787,6060db40e3290207f356474b,0.15853061,0.1
30788,6060e1dfdbba0e2bd7e0a6e6,0.7388163,0.45
30789,6060f42914bd8507ce85b79b,0.5005722,0.5
30790,6060f583a0b79e072d5a3195,0.32570392,0.1
30791,6060ff09dde855401b058505,0.13325422,0.1
30792,606101532b239139349d7f0c,0.46522877,0.5
30793,60610ca989b3120028afdb3d,0.39802614,0.1
30794,6061146322bcc63120661692,0.7318825,0.5
30796,60611cefd9467f1a308f8e65,0.16844204,0.1
30798,60613564725e0e39f7551092,0.9535242,0.5
30799,60613ecbdde85554a3058b30,0.8445552,0.5
30800,606150a8ee1db02f683270aa,0.19907564,0.1
30802,6061d6687d420d05c6da454f,0.63213897,0.35000000000000003
30803,6061dd0bd5c20b07979f9908,0.54789394,0.5
30804,6061e0922036a90021fdf0c6,0.45561606,0.15000000000000002
30806,6061eb1b288eb90c8eaf5545,0.6735432,0.5
30807,6061ebb387cd8c0028bb0b4a,0.29800388,0.1
30808,6061f497be40f40ca1bc6e1a,0.34835207,0.1
30809,6061fb0187cd8c05dcbb0b7a,0.28809458,0.1
30812,606206cbef8f3514d6399c2c,0.58808434,0.30000000000000004
30813,60620781d5c20b16089f9928,0.1003314,0.1
30814,606207d33e54aa0c7333d881,0.48398995,0.2
30815,60620a893e54aa0cca33dade,0.38164034,0.1
30817,6062161b5ef6dc0df7bd59f3,0.35108367,0.1
30818,6062198fce422a0d3c931e9e,0.35452777,0.1
30819,60621ba7ac8587129de7abca,0.11258948,0.1
30820,60621dc8d53d7b1382c050e2,0.5489561,0.25
30821,606220342bf72d06b90b8917,0.26055738,0.1
30822,606222601a6f5c002208c212,0.57610714,0.25
30824,606228a5d5c20b245c9f97c1,0.27073514,0.1
30826,60622db07ac24d1a933a7383,0.61985946,0.30000000000000004
30827,606230561fcab121da38dac4,0.3260379,0.1
30828,60623b07cf84201b7676bca0,0.9492885,0.5
30829,60623b1f7511fe20e738e9bb,0.4232293,0.15000000000000002
30830,60623b578aedd421e080548e,0.54355574,0.25
30831,60623ee001ac592d419c1869,0.99007845,0.5
30832,606240cece422a1add931ea5,0.5033287,0.2
30834,60624323c0cf2a0ca1ceb9ee,0.074263394,0.1
30835,606247b4e199fa21213bd25a,0.13837814,0.1
30837,606248756323922e7b9e9d8e,0.5322521,0.5
30838,60624e66439c0606cd1cdee8,0.43336633,0.15000000000000002
30839,60624e82d331c42e58dfa71d,0.5718914,0.5
30840,6062583959e91526b81c6582,0.07683863,0.1
30841,6062596e3bed0107794736e9,0.7206272,0.5
30843,60625c746ab2c334aff31ce6,0.22088118,0.1
30844,60625e725697b32e24934ae2,0.17031394,0.1
30845,606262345178b10029058554,0.076487504,0.1
30846,6062647a2721122e140f46cc,0.063980825,0.1
30848,6062728be40d3200295c31fb,0.14353299,0.1
30851,60628e31d470553bd9703b1f,0.41194794,0.15000000000000002
30853,6062aa36ed5ec64eb91a3a5e,0.4341979,0.5
30854,6062ac608aedd45308804ec1,0.37093595,0.1
30855,6062b39fdae0a7002089e917,0.82741046,0.5
30858,6063133453cce6083e885942,0.92895555,0.5
30859,60631ee3ff730b07afcd2610,0.51976615,0.2
30861,606323838f644800281b89e2,0.106207214,0.1
30863,60632deb68474e00299031c4,0.26401243,0.1
30864,60633ab110ad230029d3f573,0.6142945,0.30000000000000004
30865,60633e4cb05ca8076cfe6a3a,0.09712566,0.1
30866,60633fea210d8d0020ae8fa2,0.45738593,0.5
30867,606340be4b68260021bc5742,0.27092704,0.1
30868,60634196ff730b146ecd2632,0.21727727,0.1
30869,60634500eb561e070285b3d7,0.16182056,0.1
30873,60634a11e531dd06584b3f44,0.6688585,0.5
30874,60634ad1e6bf77002140396e,0.49989995,0.2
30875,60634b09eb561e07ba85b4e8,0.21784668,0.1
30876,60634ba1c56acb078bd71662,0.5552064,0.25
30877,6063506a2204ea00214a61c1,0.6542485,0.35000000000000003
30879,60635ccb34c4b81ae7829237,0.49480316,0.2
30881,6063695fc846a012e48775f8,0.9085329,0.5
30883,60636ebec5a9a32236cd1818,0.11090444,0.1
30884,60637942d4c7f61638d208b3,0.96810126,0.5
30888,60638992467e3b1b5c0afbad,0.9544983,0.5
30889,606389f657269b14aba17dfe,0.80530953,0.5
30890,60638a998bc85f20349878b8,0.7650891,0.5
30891,60638aa989736920b948e030,0.22726539,0.1
30893,606390f20e1585147e652fad,0.09978712,0.1
30894,6063914d55f0c206458b9064,0.5715837,0.5
30895,606391f7ff730b3652cd227a,0.6111043,0.30000000000000004
30896,60639454b1cbcb32eade5065,0.10258226,0.1
30898,60639c3745298a2ecd9779f0,0.3547935,0.1
30900,6063a45f209c3d2ab44e37b1,0.24616957,0.1
30901,6063a90ad408750029c2746c,0.33967388,0.1
30902,6063add434c4b835f88298e3,0.10296599,0.1
30903,6063b000e55a8437722464fb,0.19741653,0.1
30904,6063b40c655823214b611db6,0.66036725,0.35000000000000003
30905,6063b4decd25ce20ee44f947,0.9853447,0.5
30906,6063b78bba227e22ed21d548,0.10836147,0.1
30907,6063c1d4fc10d535e187ae30,0.09838584,0.1
30908,6063c54b68410f39e562ad04,0.6413999,0.5
30909,6063c6b6df5a7d3642cd9952,0.3636029,0.1
30910,6063ce3ba982b607082f31bf,0.5997848,0.4
30911,6063cea2e227750028707644,0.40404704,0.1
30913,6063d434a816b03e0ca05ca6,0.8335827,0.5
30914,6063dc58c846a03c5f87763d,0.17336346,0.1
30916,6063ed2874f3a4499413ab42,0.97467756,0.5
30918,6063f18153cce658d0885df9,0.3618675,0.1
30919,6063f25baff7613343bcde6e,0.15381165,0.1
30920,6063f2989e4ac2534be14ada,0.5633553,0.25
30921,606400c3a9e5615f065604dd,0.3637844,0.1
30922,606409195894e00029be0783,0.9823637,0.5
30924,6064547f1f36790031a22e37,0.26451764,0.1
30925,606477dcf267cb002ac6ad3f,0.2313897,0.1
30926,606479df3652d60032ae480e,0.62567157,0.35000000000000003
30927,60647fc8a6bdcf07571d544d,0.70811355,0.5
30929,60648d68e3b7cb0d2c58d0c6,0.96204466,0.5
30930,60648df7a79c00002ac7dba4,0.41569424,0.15000000000000002
30931,60648eb6aff0e9002a3a6899,0.57451504,0.25
30932,6064907b9047920ebe807570,0.6082254,0.5
30933,60649494a1088f003214f502,0.31816718,0.1
30934,606495e4ea7b670031bea933,0.73690426,0.5
30935,606498c3a1c37e0d3edd35d7,0.7835573,0.5
30936,6064992a987e490db3996643,0.23232965,0.1
30937,60649c54b12d590032a06f8d,0.6601232,0.5
30938,60649f1973abbf146fa9ebac,0.09262125,0.1
30939,6064a1b2dab6a806ae9e2f86,0.33990017,0.1
30940,6064a2ca909f580d35f2fd88,0.06996089,0.1
30941,6064a923892690002a566a6f,0.53192484,0.25
30942,6064abd0c5e8ec07937eacab,0.18828039,0.1
30943,6064aedec851e9199730f686,0.45483562,0.5
30945,6064bc39a79c001046c7dc97,0.2379912,0.1
30946,6064bc8177ae4d139dac2627,0.32286236,0.1
30947,6064be15c19e34075ce2faa4,0.5366931,0.25
30948,6064be372a5edd0d7c0f5676,0.6499418,0.35000000000000003
30951,6064c671296deb1a1b249c12,0.32611573,0.1
30952,6064c87fc851e9223c30f71f,0.3684228,0.1
30954,6064d36cf267cb219ac6af40,0.7852529,0.5
30956,6064d66d5b8220193091ebaa,0.797519,0.5
30957,6064da17a1c37e294ddd3042,0.93898624,0.5
30958,6064debcf4d318002a960656,0.21128249,0.1
30961,6064e906d5afbd22f6d2d397,0.37910318,0.1
30962,6064e969f8270f2fe2eb9945,0.74878037,0.5
30964,6064ef02e722c2002ab9e2b0,0.47649908,0.2
30965,6064f312623e902dd5878a3d,0.46197233,0.15000000000000002
30967,6064f9746cac5830bdd87720,0.77489465,0.5
30968,6064fdd2c8f7c52a74d83917,0.59785664,0.30000000000000004
30969,60650112a1c37e372fdd34df,0.2647467,0.1
30970,606502bb8dcc7839ee77cc98,0.15894383,0.1
30971,60650386a92f690029e07367,0.3527799,0.1
30972,6065044ea79c002829c7e3cb,0.45382804,0.15000000000000002
30973,60650cabf35b222f82a1c9be,0.34677845,0.1
30974,60650d46af28020032faea10,0.21974742,0.1
30975,60651256d2769a002a57b814,0.64518654,0.35000000000000003
30976,60651c0e29491839d56be8ce,0.6353915,0.5
30977,606527d1653e7b0db82599ec,0.082759924,0.1
30979,6065335af267cb46eec6ae6f,0.46888176,0.15000000000000002
30980,6065348efdf8d3002afeb87a,0.54163545,0.5
30981,606534aef267cb4416c6b099,0.58939993,0.5
30983,6065367877ae4d3e64ac28ae,0.4944118,0.2
30984,60653bbd9803ac002affcf7c,0.23655038,0.1
30985,60653bf39803ac002affd30a,0.24868348,0.1
30986,606544fd623e905097878509,0.39952207,0.1
30987,606545d6623e90509787864d,0.831076,0.5
30988,60654deb76f7080027e3aac1,0.6574575,0.5
30989,60654ecaf267cb4d70c6b424,0.5946045,0.30000000000000004
30990,606558c97089d752d81012a2,0.229506,0.1
30991,606563e389178c002af9c3f8,0.23700549,0.1
30992,60657e0bc1d0a66744ea361a,0.39945972,0.1
30993,60658bd1452b1200327e6c3c,0.9291733,0.5
30994,6065b4b68dcc78798977d020,0.4733816,0.2
30995,6065b93da58ee00029991872,0.28745353,0.1
30996,6065cc1fa8df9b07bf75f0ef,0.91280544,0.5
30997,6065ce4b88dae5002bbd8bd4,0.1525439,0.1
30998,6065d75f8e8d8a0e98b8001f,0.77982974,0.5
30999,6065dc07cf127c077a402c1b,0.2048291,0.1
31003,6065ea3a3e89a9058ecc6f3a,0.08775354,0.1
31004,6065ef97ba74150032aba4c6,0.47180405,0.2
31006,6065fbb77f81ec0de1bf4dfd,0.752545,0.5
31007,6065ff2303e3cc1402e8796c,0.9743648,0.5
31008,6065ff6b9b85ed0c7200e77e,0.1634059,0.1
31009,606602f9cf127c12b6402f99,0.2574922,0.1
31010,606607d51908c40df65c98b4,0.74771017,0.5
31011,60660a3d180f3c0dc9804961,0.792493,0.5
31012,606623ba1cf866002f5f4a73,0.8097379,0.5
31013,606626c0e7fcd827fb8dcca2,0.21636817,0.1
31014,60662c934f4ffe00320a3ded,0.43228585,0.5
31015,60662ee2434df71a3dd346b0,0.14127652,0.1
31016,60662f447134212f2fc8eead,0.7761846,0.5
31018,60663a06bfdbba00328537b1,0.101639025,0.1
31020,6066451352c5ee35645fa26d,0.46635845,0.15000000000000002
31021,6066489f180f3c2a4280458f,0.08371661,0.1
31022,60664e80f1cba5079ce7d6c4,0.64138573,0.35000000000000003
31023,60664fc81a3e4428075a4b04,0.2280945,0.1
31025,6066540d2ac5402d95bf841a,0.6026753,0.30000000000000004
31026,60665ee83dd70945d7233c61,0.18751268,0.1
31027,60665f66ea84553c32db3c3d,0.91656595,0.5
31030,6066696bf3788e15f0f30e9c,0.4985719,0.2
31031,60666a88f3788e15a8f30eef,0.2230176,0.1
31032,60666ae60a08533150072a3f,0.10054481,0.1
31033,60666bb16ae31a426d9d68e8,0.7706053,0.5
31037,606678c445aaae0031e45d82,0.3539764,0.1
31038,60667ad04c7c3606d4088193,0.4938718,0.2
31040,606683eb1a3e443d7b5a488c,0.14148635,0.1
31041,60668951a8df9b4e5a75f163,0.7485592,0.5
31042,60668979b3241c3de02abd9b,0.94175637,0.5
31043,606689bdb09726403acd306b,0.0881791,0.1
31045,60669367d1ecea51f47b0e3d,0.78444546,0.5
31046,606693b6defb865540318457,0.73288465,0.5
31047,606699b28dcc784ce077d66c,0.18566675,0.1
31048,6066a4dbabc94f58e53cb219,0.16013853,0.1
31049,6066b2030b0ccb5031e23ebb,0.20032027,0.1
31050,6066e455f8270f6d1beb99fd,0.2876116,0.1
31051,6066f9d739118a002af33420,0.7052219,0.5
31052,606734ebaf02031304a3b5e4,0.10483912,0.1
31053,606737ab3d43c90028494b2d,0.4417784,0.15000000000000002
31054,60673d9f39c0bf06d781d04c,0.5112547,0.2
31055,6067455bb4a46900311d3f1e,0.7473853,0.5
31056,606750a6b4a46900311d465b,0.42637083,0.15000000000000002
31057,60675551eb2f7406ca6c91c9,0.7749812,0.5
31058,60675682e6740707167cccc1,0.08835301,0.1
31061,60675d3411710a002afb4abb,0.34707505,0.1
31062,60675efe61b9ee0cc795c8dc,0.055942323,0.1
31063,606761f8bd42fd14ea45b5a6,0.88720506,0.5
31064,60676422a97a341a78bce1cf,0.48221222,0.5
31065,606766f98882121c189d5a4c,0.5151539,0.5
31066,60676c3ff863f31347765e32,0.13498056,0.1
31067,606770ab59a0051cd9c16220,0.38659126,0.1
31068,606774e463447c21f7aafdaa,0.37099397,0.1
31069,60677524521d362253fb9ebb,0.453294,0.15000000000000002
31071,60677f2129968a002ae9bd58,0.089159004,0.1
31073,6067852a4e1498263b840b21,0.24275579,0.1
31074,606799b59c613b0032fd0e06,0.65226996,0.35000000000000003
31076,6067a02f433c9b2c9fa715d8,0.28147766,0.1
31077,6067a2864f456724d9b0ebca,0.18169469,0.1
31081,6067b348cec5e4002f28749a,0.33742896,0.1
31082,6067b68c1b26fe00318d6d68,0.21281952,0.1
31083,6067bcec99ee72002ab2dbd8,0.24582106,0.1
31084,6067ca4082e9404b4e3d1fe5,0.28365466,0.1
31085,6067cedceff7f2003262a420,0.6283256,0.35000000000000003
31086,6067cf9757b1a60033e02bad,0.74774915,0.5
31087,6067d415bc616e456d98d668,0.35716617,0.1
31089,6067d523f8270f48d0eb9b86,0.26914665,0.1
31090,6067dedfa97a3448bdbce085,0.7180891,0.45
31091,6067f4e8fb3a2360e1abd717,0.46031114,0.5
31092,60680567b7f562002a1fb8fd,0.110686176,0.1
31093,606859e636e0a0002a6399de,0.4431975,0.5
31094,6068773111fd2207349cbe26,0.49189442,0.2
31095,60687bbdd05e3216e00c5cbc,0.53676605,0.25
31096,606882fe3ba0e71bd4072dcb,0.07370494,0.1
31097,60689587f8270f12deeb9a0e,0.1805509,0.1
31098,60689aae4967df079e381107,0.31928837,0.1
31099,60689b342f3752148cba41f7,0.35664424,0.1
31100,60689d1d17204900281a2be5,0.16582151,0.1
31102,6068b146f8270f197eeb9dd2,0.1274001,0.1
31103,6068b9158dcc781bb077d0dd,0.94797844,0.5
31104,6068bd5157924613bd8a3f5e,0.4379799,0.5
31105,6068c5abdc447a20cc981355,0.44530648,0.15000000000000002
31107,6068e34cabe62f072abe841c,0.42628905,0.5
31108,6068e65793b9900628fb805d,0.06776249,0.1
31110,6068fe7ed05e3249d80c5bb6,0.5651866,0.5
31112,6069033fa8460d3d8bcbf110,0.76968765,0.5
31113,60690877b44bed3c6afe8688,0.42726657,0.15000000000000002
31114,60691b3cb3bbf30029896cd2,0.16316582,0.1
31115,60691fa38dcc7844ac77cdce,0.3502069,0.1
31116,60693025128256003290d638,0.44754252,0.15000000000000002
31117,60693df88dcc784c5677d253,0.1156015,0.1
31118,6069ad1a1b347000312adb83,0.6803122,0.4
31119,6069b7ca2bf124002af1c3b0,0.65935415,0.35000000000000003
31120,6069e48b1c88b20d88c76295,0.13623916,0.1
31122,606a08921c88b21bb9c765fa,0.0767263,0.1
31123,606a0a6d86708822e7681bec,0.6240235,0.35000000000000003
31124,606a0e99c6eec41b361b6114,0.19421177,0.1
31125,606a19666d017e27029134cb,0.25083596,0.1
31126,606a1a5f01d8bb002a3d9a9e,0.1511211,0.1
31127,606a1f1ef1867006e2598c90,0.35499287,0.1
31128,606a20304594a60805765371,0.18275777,0.1
31129,606a267d5ccf050029ca880b,0.63901037,0.35000000000000003
31131,606a386bf0b3de2f3e886523,0.2615127,0.1
31132,606a3f285e8665002a43ed45,0.7233155,0.5
31134,606a66a31b3470435f2ae02a,0.8206777,0.5
31135,606a66bd866fb94563566495,0.10270948,0.1
31137,606a75ffa10ff741b8be7143,0.74623764,0.5
31139,606ac2c66d017e69529131b9,0.6335261,0.5
31140,606b1c33ba1035069a403746,0.53195196,0.25
31141,606b23c3c3476b069db1b93a,0.5282106,0.25
31143,606b286a2ae28600329361b1,0.1941791,0.1
31144,606b2bd17626a300320ef2e1,0.59594125,0.5
31146,606b370187c170002a2a2436,0.42842242,0.15000000000000002
31149,606b3b12e1244b0e03ad494d,0.35850462,0.1
31150,606b3ef748719d14e2528759,0.55686814,0.5
31151,606b42c3d2f7b70e469aa469,0.108155355,0.1
31152,606b487d35c3c9002a9462f6,0.0717066,0.1
31153,606b48b091df4e093676ec07,0.7063876,0.5
31154,606b49a54b3c0814b58a387d,0.7614821,0.5
31155,606b4fd77fd4c60032343119,0.12072706,0.1
31157,606b53f737631e062aaa2d95,0.88158226,0.5
31158,606b564829f0421c8d0471a4,0.25166777,0.1
31159,606b57f6d7f5381936afeec9,0.56633633,0.5
31160,606b5dbe23b7fc201125b164,0.21845734,0.1
31163,606b60e5cde891002a700488,0.07415169,0.1
31164,606b62f95720641e271fbab9,0.17601511,0.1
31168,606b6ee8646b670dbe823453,0.22718047,0.1
31169,606b75d47a581607ceb22f55,0.3376847,0.1
31171,606b7832315466076db20ad1,0.14833833,0.1
31172,606b7a46b369fd0033eab099,0.75313336,0.5
31173,606b82093818bb002a1927ef,0.12641253,0.1
31174,606b836c34aba42485c96273,0.19438112,0.1
31175,606b859a41e1c7002bc19a5d,0.70620954,0.5
31177,606b94c2e53c1807c665e2d4,0.14926052,0.1
31178,606b950967376c2b2b218987,0.31967488,0.1
31183,606bae9eb6ffed080eab68bd,0.57495886,0.25
31184,606bb17515b37d060130eba8,0.30434003,0.1
31185,606bb93da2629536133860ca,0.71769583,0.5
31186,606bc311720d290cda994b6a,0.08904515,0.1
31187,606bca05d0e22444dd547d41,0.65568477,0.35000000000000003
31188,606bcefad23d2a4c9fc3b07a,0.62057495,0.30000000000000004
31190,606c0b5421fdda616157487f,0.12987337,0.1
31192,606c501aadd0f30031b4f34e,0.964784,0.5
31193,606c53a6acb3580157e61059,0.9958824,0.5
31194,606c548cb354cb002b892cae,0.60398436,0.5
31195,606c65d7ccb97300326be116,0.31852698,0.1
31196,606c6b679a2b85002b2468ab,0.16556095,0.1
31197,606c6bbab009fa002aab8cbd,0.728796,0.45
31198,606c70f39bb65906bb07aac6,0.10269694,0.1
31199,606c81385193e607d6f3150e,0.86695176,0.5
31200,606c83bb0c1b07002aa89892,0.18092488,0.1
31201,606c88b33ac38e0637303b29,0.06180917,0.1
31202,606c8bc2c2b807003227bed0,0.08328901,0.1
31203,606c8e5cf22e2c2134400837,0.6145201,0.5
31204,606c8f31576bea0032333960,0.29756978,0.1
31206,606c95747faf400d98ff1720,0.369523,0.1
31207,606c97e23da20906e3f5fa0d,0.4284112,0.15000000000000002
31208,606c97ed1a9e670d28352ea8,0.4179358,0.15000000000000002
31209,606c9f61bcc26c15477c289f,0.6522459,0.35000000000000003
31211,606ca73eed392f1ade58e54e,0.06874251,0.1
31212,606caaa1e5973c1acafb0730,0.17663899,0.1
31213,606cab3cd586b9263ca68ec2,0.23806347,0.1
31215,606cb7600af42318455b4585,0.97467256,0.5
31216,606cb7a43c6fc6228e544507,0.97000957,0.5
31217,606cb876c16eb70032c08e87,0.14657865,0.1
31220,606cbdece88ad619423460b4,0.52772385,0.25
31221,606cbe6ff07c3d296213d22b,0.8070625,0.5
31223,606cc42ac5f5b626c35b4127,0.15759088,0.1
31225,606ccbf5eb39ec2314b30c94,0.6112914,0.30000000000000004
31226,606ccca726395e2801a1c482,0.399154,0.1
31227,606ccd675f58ac0db2b4bcdd,0.08835301,0.1
31228,606cd2ccbcc26c28c97c2869,0.43607387,0.15000000000000002
31229,606cd4ac7faf4026d1ff1685,0.46081397,0.5
31230,606cdf2bcef8772496ad791c,0.79774016,0.5
31232,606ce12c3cae262bbfe2df0e,0.261915,0.1
31233,606ce5e9c5f5b631895b42b6,0.24075826,0.1
31234,606cecb593c84231d2627849,0.09821094,0.1
31235,606cee240babf40032365415,0.7236942,0.45
31236,606cf359983e60249d811e8e,0.14362822,0.1
31239,606d0a944e62f638d51250ce,0.4096681,0.15000000000000002
31240,606d0db0cd0054406364bdc4,0.4749506,0.2
31242,606d136709ab115aca924bb6,0.28997794,0.1
31243,606d150cf22e2c52a4400ab8,0.21619037,0.1
31244,606d17a9f52beb4e1614d369,0.66040283,0.35000000000000003
31246,606d1b55304cd40687ccf871,0.8832375,0.5
31247,606d1f8ceb39ec4235b30825,0.11994242,0.1
31248,606d2966e7308b3002b40a2e,0.5345461,0.5
31249,606d2ea6c16eb72eb9c08c72,0.71224016,0.5
31250,606d3dfa09ab11683f924f2e,0.24591583,0.1
31251,606d53fadfd2ae1db9915337,0.139472,0.1
31252,606da2232051e0002a862403,0.33461627,0.1
31253,606dac1233afb60031ede122,0.23389201,0.1
31254,606dbbe4a779c70032718312,0.15050042,0.1
31255,606dbe7a8a1252002a857287,0.38308904,0.1
31258,606dd6948315ad0032206df2,0.39572498,0.1
31259,606dd979d80654078e99efcc,0.6737095,0.5
31260,606ddca34780811478fec2a3,0.2572906,0.1
31261,606dddfb33afb6133bede0c4,0.18183516,0.1
31262,606dde858eaaa4002aadda95,0.9300189,0.5
31263,606de02663bbab13fbe75a04,0.5356612,0.25
31264,606de3d0c376e20d327e92c2,0.17891003,0.1
31265,606de721abccfc002b8b10c2,0.1403053,0.1
31266,606de83207177b145409d4c8,0.19250336,0.1
31267,606deb554f035e002a984b28,0.97537506,0.5
31269,606df27548b10b1aac22e9a1,0.32956246,0.1
31270,606dfd052993180d0b9af242,0.97977626,0.5
31271,606e01a18c65ea0ca6963098,0.05331427,0.1
31272,606e07a13edbcf07b3a45508,0.5566909,0.25
31273,606e08c610db191333b60cab,0.24069932,0.1
31274,606e0ab582b4c2195cd33b7f,0.33821693,0.1
31275,606e11ae70f32f079c4638e9,0.08955128,0.1
31276,606e120f2a75d922d99daa36,0.43603286,0.5
31278,606e1272e036c528a84ce3ef,0.09619437,0.1
31280,606e181c8c65ea13fe9631bb,0.40653038,0.5
31281,606e1b9746b39a2915ae9bba,0.23192501,0.1
31282,606e1f832a591e14499c832c,0.98587835,0.5
31283,606e20688da6cd1ae223d4ec,0.5735394,0.25
31284,606e2311c43ce30d9c3cb4b0,0.13829671,0.1
31285,606e241733b4d22d539967eb,0.09686759,0.1
31286,606e2a305e6b2b07d90114a1,0.4436754,0.15000000000000002
31287,606e32ac13a09f2e840f4966,0.5536976,0.5
31288,606e33b66e911234b6707e6c,0.42248446,0.15000000000000002
31289,606e3503f663f32c4564c480,0.38637275,0.1
31290,606e3baebce5cc2c33321720,0.11808275,0.1
